TeamId,TeamName,SubmissionDate,Score
9275180,jiwonPP,"2022-10-11 13:30:22",0.80593
9359299,"li Ju","2022-10-27 13:02:25",0.80593
9379012,"Robin Zhuang","2022-10-31 09:08:25",0.80593
9144066,naotakano,"2022-11-03 03:29:04",0.80593
9447908,"Yusuf Akın","2022-11-15 21:53:21",0.80593
9435720,"Emir Faruk Erman","2022-11-30 18:12:37",0.80593
9427066,"Sarper Yurtseven","2022-11-29 21:47:32",0.80593
9537708,DS12ST-GP2-G6,"2022-12-06 15:53:40",0.80593
8553451,"Yura Belyakov","2022-12-08 11:23:56",0.80593
9582777,"Kong Mas","2022-12-09 02:17:58",0.80593
9180847,AkiSuika,"2022-10-16 12:52:10",0.80570
9191756,"Converge Groug- Intro to DL","2022-10-12 23:08:56",0.80570
8625820,scottfredschmidt,"2022-10-17 20:19:14",0.80570
9303658,biswaroopIIITB,"2022-10-28 11:29:11",0.80570
9191006,"Matthew Johns","2022-10-27 21:53:21",0.80570
9322054,Kornpongb,"2022-10-30 15:02:00",0.80570
9218112,bailuqingya,"2022-10-31 14:17:11",0.80570
9334074,TiDavid,"2022-11-02 14:08:34",0.80570
9405612,dream_augustin,"2022-11-04 10:43:16",0.80570
9344078,"marc remy","2022-11-14 15:40:50",0.80570
9409096,"Mike Robbins","2022-11-14 05:37:58",0.80570
9458269,lhrruan,"2022-11-18 11:25:29",0.80570
9440013,ALVA_GA,"2022-11-17 21:16:19",0.80570
9433899,"Mingshan Liu","2022-11-19 17:04:05",0.80570
9484187,Jerwin87,"2022-11-21 18:35:19",0.80570
9455041,"Rajkumar Gurjar","2022-11-23 08:15:50",0.80570
9501987,"Benjamin Argenson","2022-12-01 17:12:48",0.80570
8902542,"Andrea Franceschini","2022-11-26 17:54:44",0.80570
9429243,endersaribay,"2022-11-27 03:28:25",0.80570
9527460,ACBD1234@,"2022-11-27 19:27:04",0.80570
9431942,"Alp Demirel","2022-11-27 22:39:23",0.80570
9527315,"Pallavi Dacre","2022-11-28 04:47:59",0.80570
9556766,"KK Katie27","2022-12-07 18:41:37",0.80570
9494406,liaoxiton,"2022-12-03 11:40:37",0.80570
9424747,"Wan Hong","2022-12-07 07:08:37",0.80570
9565434,jungwoo415,"2022-12-05 09:52:26",0.80570
9276245,"Kevin Harrison","2022-10-12 18:32:16",0.80547
9247229,LaurentNorbert,"2022-10-28 09:58:57",0.80547
9314752,"Nataša Jovanović","2022-10-18 17:48:53",0.80547
9317633,janepikutu,"2022-11-02 07:10:11",0.80547
9238022,钧yuki7777,"2022-10-30 08:51:49",0.80547
9254889,"Abdul-Rahman Yaro","2022-10-26 19:50:01",0.80547
9365591,"Tong Zhang","2022-10-29 04:24:52",0.80547
9362813,"Sean Westgate","2022-11-01 14:42:26",0.80547
9388042,"Dan Halligan","2022-11-10 09:51:10",0.80547
9442526,"Kaito Asahi","2022-11-11 06:09:18",0.80547
9283786,MoeCode,"2022-12-04 05:13:49",0.80547
9278580,3H1C,"2022-12-07 03:01:57",0.80547
9461309,Bhardwaj,"2022-11-16 00:58:02",0.80547
9452648,liriss,"2022-11-21 01:32:54",0.80547
9524344,"Nikhitha Muskula","2022-11-27 22:49:30",0.80547
9528091,"Matt H","2022-11-28 04:16:07",0.80547
8942427,Kaguya-hiko,"2022-12-03 13:36:41",0.80547
9432948,mehmetzmn,"2022-12-05 22:16:39",0.80547
8372745,foxy,"2022-12-06 14:37:15",0.80547
9548141,Pranayrishith16,"2022-12-08 10:06:26",0.80547
9558370,Khawn2u,"2022-12-08 14:09:42",0.80547
9591060,"Yilang Guo","2022-12-09 04:19:54",0.80547
9217636,Amihua,"2022-10-13 14:31:53",0.80523
9142405,"Harbal Deep Sidhu","2022-10-17 14:46:21",0.80523
9251685,"Ricardo Prins","2022-10-17 21:27:58",0.80523
9319752,alex9200961,"2022-10-20 05:59:59",0.80523
9187405,只求歐趴,"2022-10-20 01:40:47",0.80523
9357817,Method,"2022-11-09 20:18:54",0.80523
9404395,parkjaeyoung,"2022-11-05 13:38:59",0.80523
9404788,"eunbyeol ko","2022-11-07 01:51:45",0.80523
9415992,"Artedm Dudkin","2022-11-08 11:31:53",0.80523
8210832,Catadanna,"2022-11-26 12:53:31",0.80523
9428954,"Büşra Öz","2022-11-13 07:43:43",0.80523
8915704,sysark,"2022-11-14 15:17:21",0.80523
8398933,LinHangHan,"2022-11-16 14:59:56",0.80523
9406090,BlinkPact,"2022-11-23 13:17:43",0.80523
9522972,"Chandu Siddi","2022-11-27 22:50:04",0.80523
9545161,"Jones Adu-Mensah","2022-11-30 22:45:08",0.80523
9520847,"XingZi Miss","2022-12-03 07:07:39",0.80523
9487137,"Mahendra Chavan","2022-12-04 14:39:10",0.80523
9570904,"Dan R","2022-12-06 16:59:13",0.80523
9397059,"Alexia MALLET","2022-12-07 07:28:30",0.80523
9566019,Danpol2,"2022-12-09 00:57:08",0.80523
8994534,"Dhananjay Agnihotri","2022-12-09 12:10:43",0.80523
9236891,"Roman Sorokin","2022-10-15 17:19:00",0.80500
9115408,"Sofus Naur","2022-10-23 10:37:36",0.80500
9200686,"saikumar VELLANKI","2022-10-30 12:12:37",0.80500
9404161,"Lingxi Liu","2022-11-04 04:47:35",0.80500
9312908,"Vishwajeet Sawant","2022-11-16 12:38:44",0.80500
8970959,"CODE CUBE","2022-11-06 02:06:59",0.80500
9461880,FFortunater,"2022-11-15 11:42:51",0.80500
9477489,"Alexander Akhterov","2022-11-20 23:21:29",0.80500
9484056,"Nikita #3","2022-12-04 23:31:06",0.80500
9428898,"Özay Ezerceli","2022-11-25 00:30:31",0.80500
9528186,"Osinachi Nwogu","2022-11-28 04:49:39",0.80500
9529361,NickNw,"2022-11-28 06:35:29",0.80500
9297268,今日已核酸,"2022-11-29 06:41:09",0.80500
9257888,yo0jinlee,"2022-10-11 05:44:48",0.80476
9223095,Charlotte,"2022-10-11 13:15:46",0.80476
9282049,kt0011,"2022-10-18 02:19:20",0.80476
9186643,"boris gbeasor","2022-10-15 06:27:47",0.80476
9104708,"Joamila Brito","2022-10-22 03:50:07",0.80476
8991416,"HALLIDAY GAUSS COSTA DOS SANTOS","2022-10-23 00:14:35",0.80476
9312398,ShoOstiK,"2022-10-23 19:58:49",0.80476
9272734,"Karansingh Thakor2","2022-10-26 08:59:08",0.80476
8834930,Noobie,"2022-11-02 01:59:47",0.80476
8835139,"Dhruv Gangwani","2022-11-02 13:30:06",0.80476
9404199,"Min Seok Song","2022-11-04 12:04:21",0.80476
9437549,Sam25,"2022-11-10 08:56:02",0.80476
8925620,"Clayton Schupp","2022-11-11 21:11:53",0.80476
9417172,packofice,"2022-11-11 16:44:34",0.80476
9445566,"Şafak AKINCI","2022-11-18 18:38:26",0.80476
9440380,"Emirhan Boge","2022-11-24 10:14:37",0.80476
9440170,didges,"2022-11-12 00:11:24",0.80476
8279659,"Toyan Ünal","2022-11-23 00:32:42",0.80476
9445193,"Alex Hronis","2022-11-15 01:50:24",0.80476
9388682,naracostaa,"2022-11-18 19:57:46",0.80476
9438383,"🥷 Data Ninjas 🥷","2022-11-19 19:50:15",0.80476
9489286,"Vinh Quang","2022-12-05 18:58:07",0.80476
9421108,"Lev Kapnulin","2022-11-21 09:46:13",0.80476
9283606,"DSCI 633 Team 5","2022-11-21 18:59:06",0.80476
8212491,Lonnie,"2022-11-23 05:57:14",0.80476
9512579,marifdemirtas,"2022-11-24 10:42:01",0.80476
9521210,"Sergey Basof","2022-11-26 19:53:58",0.80476
9504939,"Yeting Sun","2022-11-27 05:30:05",0.80476
9433805,"Volkan Bakır","2022-11-28 19:53:41",0.80476
8930443,"Cong Dac Nguyen","2022-12-09 10:26:58",0.80476
9555673,"Collins Osordi","2022-12-02 11:46:45",0.80476
9569160,areno9516,"2022-12-08 09:16:59",0.80476
9575703,SeHyunChoi12,"2022-12-09 00:57:48",0.80476
9262164,CgCgPeng,"2022-10-16 10:37:08",0.80453
9298389,"Saad Bin Munir","2022-10-17 17:56:19",0.80453
9371366,"Suzan Sevat","2022-10-30 14:26:25",0.80453
9369149,"Serdar Tafralı","2022-10-30 19:20:33",0.80453
9374691,"Zeki Galip","2022-10-31 18:03:06",0.80453
9367334,FurkanKovan,"2022-11-01 13:36:31",0.80453
9292872," itsme Anjana KK","2022-11-03 06:31:25",0.80453
9114277,wwllcc,"2022-11-24 18:30:10",0.80453
9462596,"Doruk Okur","2022-11-19 08:47:35",0.80453
9518516,"Shaun Almeida","2022-11-25 18:20:43",0.80453
9444852,Elvank,"2022-11-27 13:11:34",0.80453
9542262,StevenZhou9999,"2022-12-03 12:54:08",0.80453
9434133,"Jieun Lim","2022-12-04 04:17:54",0.80453
9506833,SungRea_Hong,"2022-12-07 01:58:48",0.80453
9581638,"Mohammad Aljutaili","2022-12-07 19:57:58",0.80453
9586320,xiaoheihhh,"2022-12-09 18:10:08",0.80453
9198561,d3athgrips,"2022-10-15 03:42:58",0.80430
9280784,"Jojen Reed","2022-10-25 14:56:26",0.80430
9271025,"Ilyas #2","2022-11-03 18:41:08",0.80430
9241975,Himekusa,"2022-11-06 22:44:47",0.80430
9348703,JIONHAGINO,"2022-10-29 04:15:20",0.80430
9359100,hanvman,"2022-11-14 11:48:13",0.80430
9374021,"Ashish Aravind","2022-11-01 19:51:09",0.80430
9399171,"Victor Ruto","2022-11-03 14:16:43",0.80430
9420349,"Pietro Avanzini","2022-11-08 21:49:43",0.80430
9299837,"Gustavo de Souza Gonçalves","2022-11-23 12:15:31",0.80430
9452258,"Sahand Pourjavad","2022-11-13 12:42:53",0.80430
9429789,"Data Thomas","2022-11-13 15:39:36",0.80430
9443777,"Oyku Irmak Hatipoglu","2022-11-17 21:44:05",0.80430
9442997,kuburakkaya,"2022-11-18 08:43:24",0.80430
9408260,un2web,"2022-11-21 19:43:13",0.80430
9504934,"Vicky Su","2022-11-23 01:22:54",0.80430
9506948,Koen,"2022-11-26 18:07:53",0.80430
9432535,"yasin inal","2022-11-26 21:29:59",0.80430
9489890,scorch36,"2022-11-29 05:23:16",0.80430
9439305,WFU_CTSI_DATA,"2022-12-02 18:58:53",0.80430
9544748,santhoshjinna15,"2022-12-03 23:04:50",0.80430
9146331,"Kaleb Mesfin Asfaw","2022-12-07 12:47:58",0.80430
9530993,dlghwojae,"2022-12-07 07:11:38",0.80430
9207261,"Artyom Matveev","2022-12-07 15:15:59",0.80430
9584978,"Deepak Soman","2022-12-09 15:32:08",0.80430
9230825,DART,"2022-10-17 05:31:50",0.80406
9312593,shige_skywalker,"2022-10-20 16:36:37",0.80406
9336004,"Halliday Gauss","2022-10-22 21:11:27",0.80406
9275520,"2P2BFO-DSI 311","2022-10-30 20:25:27",0.80406
9353274,"Mahesh Sinha","2022-10-31 07:59:11",0.80406
9378430,"Gilberto Lexinoski","2022-10-31 23:29:06",0.80406
9342351,Nunobsg,"2022-11-04 21:11:59",0.80406
9337384,"marwan omar","2022-11-04 12:16:45",0.80406
9341290,EviLin,"2022-11-11 03:47:37",0.80406
9412282,"alexj smolin","2022-11-12 04:49:12",0.80406
9444475,"Efe Ertürk","2022-11-13 10:15:50",0.80406
9322987,"Pavel Ianko","2022-11-17 17:18:33",0.80406
9393614,"Alejandro Gonzalez #2","2022-11-16 12:41:02",0.80406
9435080,"Utku Kalkanli","2022-11-18 16:39:49",0.80406
9489339,onnuAE,"2022-11-20 17:56:31",0.80406
9487933,"Quang Nguyen","2022-11-20 13:32:14",0.80406
8837009,Avamys,"2022-11-23 15:12:17",0.80406
9382270,"James Maniscalco","2022-11-26 14:18:37",0.80406
9409691,tomatorush,"2022-12-05 12:03:58",0.80406
9531200,"Faiz Ghifari Haznitrama","2022-12-07 00:12:00",0.80406
9168396,Finlay,"2022-10-13 06:42:11",0.80383
9193487,A323,"2022-10-20 15:23:21",0.80383
9161364,"Sai Pavan","2022-10-23 16:44:31",0.80383
8879289,"Burak Bolat","2022-11-13 21:30:27",0.80383
9439879,Tushar,"2022-11-11 13:33:35",0.80383
9444636,IVyujie65,"2022-11-14 14:44:19",0.80383
9462562,FromRussiaWithLove,"2022-11-18 06:19:49",0.80383
9506262,"Osvaldo Perez","2022-11-24 20:14:58",0.80383
9496723,"Suman Sarkar","2022-12-05 13:58:04",0.80383
9518902,Alex_daos,"2022-11-26 12:26:31",0.80383
9503014,XiaoZhou4,"2022-11-27 15:55:25",0.80383
9411933,Kangaroo100,"2022-12-03 18:44:24",0.80383
9380578,"Eric Hirsch","2022-12-03 19:49:07",0.80383
9474599,JiyeRoh,"2022-12-01 08:19:04",0.80383
9540627,Minakami_Chiyuki,"2022-12-07 06:28:14",0.80383
9543468,Rusiek,"2022-12-02 13:06:02",0.80383
9283517,"Pietro Maldini","2022-12-07 13:41:53",0.80383
9575972,bamiikim,"2022-12-07 17:01:47",0.80383
9321484,"Kshipra Dhame","2022-12-08 22:48:48",0.80383
9268801,20012646_조예원,"2022-10-11 10:36:05",0.80360
9016753,"John He","2022-11-30 15:23:43",0.80360
9223519,羅董俱樂部,"2022-10-18 17:20:30",0.80360
9098909,"Rajdeep Saha","2022-12-04 07:35:36",0.80360
9299047,"Emre Yıldızoğlu","2022-10-25 20:44:36",0.80360
9289937,"Peter Osseward","2022-10-25 16:46:17",0.80360
9329624,GoodFella95,"2022-10-26 04:57:29",0.80360
9007537,"Guillaume Albouy","2022-10-27 15:50:18",0.80360
9382974,"Bryan Collins","2022-11-03 22:46:31",0.80360
8719495,Zhenxiao,"2022-11-23 10:45:09",0.80360
9218818,"Pawel Lubiński","2022-11-06 20:03:44",0.80360
9403785,"Benjamin Pallay","2022-11-08 05:29:05",0.80360
9436859,"Astik Jadhav (SPIT)","2022-11-10 05:07:46",0.80360
9436857,"Eeshaan Asodekar","2022-11-10 05:04:31",0.80360
9332457,"Krishna Chaitanya Mungara","2022-11-18 19:42:43",0.80360
9435942,"Fabio Santamaría","2022-11-21 20:42:31",0.80360
9472397,AntTeam001,"2022-11-27 13:24:35",0.80360
9373705,"Katina Kavouklis","2022-11-18 17:45:19",0.80360
9466873,Komershan,"2022-11-19 12:15:43",0.80360
9433988,"E. Selin ÇILDAM","2022-11-28 19:17:21",0.80360
9291024,"Team SYJ","2022-11-21 02:47:26",0.80360
9431582,"Emre Topçu","2022-11-21 06:57:24",0.80360
9485121,"Uditha Maduranga","2022-11-21 21:18:26",0.80360
8701361,"Lucas Porto","2022-11-22 08:39:31",0.80360
8983122,"Ramendra Chaudhary","2022-11-30 13:28:00",0.80360
9500893,LWJ008,"2022-12-08 08:12:02",0.80360
9593720,"Nico Varas","2022-12-09 17:02:14",0.80360
9276285,wade951233_tsai,"2022-10-12 14:04:40",0.80336
9277116,"Till Beemelmanns","2022-10-12 15:59:34",0.80336
9255141,"Ivan Kurkov","2022-10-13 16:22:54",0.80336
9148002,"Kirtimaan Wani","2022-10-13 18:09:28",0.80336
9177461,nobuchan,"2022-10-18 22:26:36",0.80336
9180466,"Pedram Fathollahzadeh","2022-11-15 01:20:32",0.80336
9299474,"Karnakbaev Arthur","2022-10-19 14:46:38",0.80336
8215767,"James Jirsa","2022-10-21 20:40:29",0.80336
8788248,AlexChurin,"2022-10-22 16:50:21",0.80336
9158322,"sahil kumar","2022-10-31 20:49:23",0.80336
9056916,"alon moses","2022-11-14 15:53:54",0.80336
9412649,melvik2020,"2022-11-09 09:11:52",0.80336
9012649,"Yefim Sokolov","2022-11-09 09:32:00",0.80336
9418508,"Rafael Torres","2022-11-10 23:54:31",0.80336
9461269,HeetCho,"2022-11-15 01:51:36",0.80336
9501072,yjl_001,"2022-11-29 07:31:47",0.80336
9513590,Foxgirl314,"2022-11-26 16:44:53",0.80336
9526574,gnomeshgh89,"2022-12-06 09:59:03",0.80336
9524024,"Mehaboob Sayyed Abdul Khadar","2022-11-27 22:14:47",0.80336
9466977,"Marnie Jane","2022-11-30 20:00:33",0.80336
9480186,"Alexey Ivanov","2022-12-01 00:26:02",0.80336
9513870,"Vasilis Glykos","2022-12-01 06:03:32",0.80336
8621026,"Arpit Shrotriya","2022-12-05 21:40:29",0.80336
9469151,chansoloh,"2022-12-07 10:04:48",0.80336
9581162,hojaeleedlghwo,"2022-12-07 13:46:51",0.80336
9433570,sid1941219,"2022-12-09 16:27:18",0.80336
9511509,"He Junting","2022-12-09 05:37:26",0.80336
9201620,YangZY123456,"2022-10-12 11:23:52",0.80313
9286341,leimou,"2022-10-13 12:40:00",0.80313
9289679,lendres,"2022-10-14 14:24:39",0.80313
9301228,"Xlong Lin","2022-10-19 08:24:54",0.80313
9246781,AshAbilash,"2022-10-17 17:38:38",0.80313
9330630,"Fan Wu UK","2022-10-21 15:09:55",0.80313
8223434,"Kartik Khandelwal","2022-10-23 10:12:17",0.80313
9323829,"temius premius","2022-10-24 08:28:09",0.80313
9201453,ddkgodlike,"2022-10-24 12:03:23",0.80313
9330820,Yanshaoming,"2022-11-04 12:07:35",0.80313
9361243,"Artem Kravchenko","2022-11-08 13:22:11",0.80313
9240040,"Ru Ud 00","2022-11-03 15:23:31",0.80313
9413651,ustlypg,"2022-11-06 04:34:19",0.80313
9394290,"Eli Bansa","2022-11-07 17:17:29",0.80313
9126746,"Wojciech Dobrychłop","2022-12-09 13:43:06",0.80313
8389328,btrundy,"2022-11-12 14:45:44",0.80313
9434498,"Ирина Ромадова","2022-11-15 19:04:47",0.80313
9470877,"OTHMANE EL MEKAOUI","2022-11-18 14:52:31",0.80313
9434000,"Umut Dinc","2022-11-28 13:56:09",0.80313
9502068,dekomori_sanae09,"2022-11-27 07:56:11",0.80313
9295440,Guardians,"2022-11-28 15:42:50",0.80313
9501039,TianxiaoX,"2022-11-27 05:24:01",0.80313
9524053,"Sharad Dargan","2022-12-04 03:19:05",0.80313
9536881,Ed_N11gma,"2022-11-30 06:53:28",0.80313
9556559,SebNap,"2022-12-02 14:35:26",0.80313
9534920,datingwang,"2022-12-02 15:09:42",0.80313
9557677,"Marcin Kastek","2022-12-05 13:20:08",0.80313
9569034,ClaireJIJI,"2022-12-07 10:19:33",0.80313
9528819,SiyuanWang6688,"2022-12-08 09:46:19",0.80313
9513816,Low_Keyy,"2022-12-07 00:56:22",0.80313
9192040,高龙昊12138,"2022-12-08 03:44:30",0.80313
9481006,YutoIgarashi,"2022-12-09 04:59:10",0.80313
9243222,"Taehwang Son","2022-10-17 04:13:15",0.80289
9307842,"Olusola Olagunju","2022-10-17 17:53:40",0.80289
9369648,chaddlim19,"2022-10-28 22:09:29",0.80289
9304870,DM_ME,"2022-11-04 13:29:49",0.80289
9366360,Ailffy,"2022-11-29 11:43:42",0.80289
9414835,"Guillaume Foucart","2022-11-06 22:34:58",0.80289
9449483,Youn-HeeHan,"2022-11-13 13:02:27",0.80289
9478594,"Nicolas Neudeck","2022-11-17 18:02:43",0.80289
9478089,"george coxon1","2022-11-18 09:47:04",0.80289
8947695,"Husain Shahid Rao","2022-11-22 17:30:33",0.80289
9528767,"Michael Chew 361","2022-11-28 04:37:56",0.80289
9498575,narrkotika,"2022-11-28 20:20:17",0.80289
9509024,"Leopold von Ranke","2022-11-29 06:46:59",0.80289
9405729,"Swanand C","2022-12-03 01:20:10",0.80289
9566510,AkisAggeloudis,"2022-12-04 20:53:16",0.80289
9567370,hyeonseok_noel,"2022-12-06 08:41:36",0.80289
9574993,pt0108,"2022-12-08 12:53:56",0.80289
9570347,"Ekaterina Andreeva","2022-12-08 23:32:39",0.80289
9048032,"Mobina Poulaei","2022-12-09 09:38:21",0.80289
9255488,SoMuchRoomForActivities,"2022-10-23 12:34:55",0.80266
9152734,wgmembers,"2022-11-16 13:37:56",0.80266
9354535,"Huy Nguyen","2022-10-28 01:28:13",0.80266
9364239,KimDukJoong,"2022-10-28 03:00:13",0.80266
9306826,"Varun #2","2022-11-02 14:50:33",0.80266
9248068,essunn,"2022-11-15 10:47:00",0.80266
9415004,"Gowtham Yarlagadda","2022-11-07 14:01:21",0.80266
9299671,"Lucas Shwed","2022-11-20 16:52:35",0.80266
9137177,"Raman Talwar","2022-11-24 19:24:46",0.80266
9007591,SiangWu,"2022-11-25 09:51:04",0.80266
9525716,"naga venkata sai","2022-11-27 11:07:31",0.80266
9528649,ManeeshaComp2,"2022-11-28 03:24:21",0.80266
9550223,"Sean #2","2022-12-01 13:37:13",0.80266
8211470,"Gaurav Dutta","2022-12-01 19:32:43",0.80266
9498395,goldi00,"2022-12-06 00:09:25",0.80266
9404460,Yenaaa,"2022-12-07 11:40:30",0.80266
9523586,"Albin Mathew #2","2022-12-07 13:50:12",0.80266
9048168,CryptoTW,"2022-10-13 11:18:04",0.80243
9287737,Kosh,"2022-10-17 10:43:10",0.80243
8772537,"Mostafa Hamdy","2022-10-15 15:36:54",0.80243
9249176,Kobayashi,"2022-10-27 04:27:21",0.80243
9370480,"Moiz Fakhruddin","2022-10-29 05:11:03",0.80243
9243872,"Suk ikhyun","2022-11-16 14:50:09",0.80243
9222268,"edil monica","2022-11-08 07:22:11",0.80243
9385044,YIFENGWANG999,"2022-11-10 12:31:06",0.80243
9440235,"Alejandro Gomez","2022-11-18 10:14:49",0.80243
9457115,앙드레김,"2022-11-21 09:12:52",0.80243
9521634,"Umer Zia","2022-11-26 11:13:32",0.80243
9438916,"Alessio Piraccini","2022-11-30 13:26:20",0.80243
9573939,"[20200880] Diyar Tulenov","2022-12-06 02:28:24",0.80243
9569415,MarioT,"2022-12-06 15:01:44",0.80243
9546415,SteveCollins,"2022-12-08 17:07:17",0.80243
9506950,"Hugo Bernard","2022-12-09 09:36:44",0.80243
9195714,"Yusuke Sato","2022-10-14 06:32:57",0.80219
9143203,"Ashutosh Sharma","2022-10-17 05:36:04",0.80219
9307101,"Loïc Valenti","2022-10-17 12:43:57",0.80219
9324183,pcazzoletti,"2022-10-24 16:43:07",0.80219
9160949,KH,"2022-10-31 06:11:19",0.80219
9282775,"Vasiliy Lysov","2022-11-04 13:57:35",0.80219
9231227,"Alex Delicostea","2022-11-05 15:19:02",0.80219
9357377,"Mohammed ALKINOON","2022-11-27 18:16:43",0.80219
9301069,"Lee Geoffery","2022-11-11 16:09:58",0.80219
9445532,"Zhuzbayev Abylaikhan","2022-11-11 20:30:13",0.80219
9434196,"Mert Doğramacı","2022-11-19 09:03:06",0.80219
8931019,"mert kırağı","2022-12-07 19:54:47",0.80219
9540271,ashwinsr,"2022-11-30 04:22:55",0.80219
9571814,"Naveen Suresh Desai","2022-12-05 18:09:17",0.80219
9535819,ChenLan_eva,"2022-12-06 09:01:32",0.80219
9540927,kkkimmmmm,"2022-12-06 10:08:54",0.80219
9435127,"Teja Nand","2022-12-09 11:10:12",0.80219
9248870,"Jason L","2022-10-11 17:23:52",0.80196
9113849,LSanchez,"2022-10-12 09:29:09",0.80196
9270851,cmm0052,"2022-10-16 00:11:02",0.80196
9191985,"Hello DL","2022-10-14 15:11:35",0.80196
9297390,"Takuya Ando","2022-10-18 08:29:40",0.80196
9331300,Liuphhhh,"2022-10-21 18:02:28",0.80196
9171377,"Shai Nisan","2022-10-22 13:05:21",0.80196
9330256,"John Ewbank","2022-10-27 15:10:16",0.80196
9381987,"Adam #4","2022-11-02 14:39:03",0.80196
9372353,nicehzj,"2022-11-10 17:20:48",0.80196
8721263,"Amogh Patil","2022-11-09 12:54:20",0.80196
9368064,"Krishna C Mungara","2022-11-18 19:44:33",0.80196
9441785,Vibi,"2022-11-15 03:49:41",0.80196
9479790,"Efb Machine07","2022-12-09 16:56:53",0.80196
9519451,"Barsykov Nikita","2022-11-27 00:24:12",0.80196
9549861,JLEE123,"2022-12-01 12:01:40",0.80196
9488624,"Gennaro Gravinese","2022-12-03 16:58:43",0.80196
9548849,applejam,"2022-12-06 07:48:59",0.80196
9346661,DevinDLane,"2022-12-09 02:30:12",0.80196
9521446,"Ashna T Varkey(SID:2123881)","2022-12-08 14:59:18",0.80196
9295707,"Nick Day","2022-12-07 16:37:17",0.80196
9268602,atharvashetty1010,"2022-10-13 19:52:59",0.80173
9282642,"Dennis Mutugi","2022-10-12 19:38:25",0.80173
8943399,"Akshatha B S","2022-11-08 03:43:13",0.80173
9361005,"Adjadi Maria","2022-10-27 10:50:52",0.80173
9340618,ssancheh,"2022-10-27 22:11:37",0.80173
9239882,"Sammy Ahmed","2022-11-30 16:05:40",0.80173
8450489,"Hakan SÖKÜN","2022-11-26 00:05:26",0.80173
9435553,"Anıl Berk Erdoğan","2022-11-13 17:17:13",0.80173
9476850,"Samira da Rocha","2022-11-17 12:47:46",0.80173
9524544,"Cristian M. Luna","2022-11-27 05:53:47",0.80173
9475370,"Tuan Tran","2022-12-01 04:48:15",0.80173
9456420,hoji,"2022-12-01 08:01:33",0.80173
9474597,huxley.data,"2022-12-01 08:35:44",0.80173
9564156,ozymandiasV,"2022-12-04 13:13:07",0.80173
9566892,"Anton Alekseev","2022-12-05 13:02:41",0.80173
9572528,"Carlos Terran","2022-12-08 17:08:20",0.80173
9589797,gustavo.zitta,"2022-12-08 21:41:52",0.80173
9296616,PETER(*¯︶¯*),"2022-10-19 06:26:18",0.80149
9325331,mokjiyoon,"2022-10-22 15:58:10",0.80149
9219935,Jeremybanchet,"2022-10-24 17:01:10",0.80149
9307491,"turan imre","2022-10-24 18:45:32",0.80149
9429201,GurkanSoykan,"2022-11-10 19:10:37",0.80149
9408426,"Kyle Krakoski","2022-11-27 22:18:22",0.80149
9501789,"Ruohao Chen (Edward)","2022-11-22 10:47:10",0.80149
9510078,testingkagglestuff,"2022-12-07 16:34:37",0.80149
9437639,"정동환 (Liarhouse)","2022-11-24 03:24:06",0.80149
9529648,Takagi3-lover,"2022-11-28 08:16:28",0.80149
9429010,"Ceyda Çalış","2022-11-28 20:57:30",0.80149
9549305,"Corentin Vadon","2022-12-01 17:39:53",0.80149
9538029,yonco1,"2022-12-02 15:53:06",0.80149
9163296,"Travis #2","2022-12-08 14:10:32",0.80149
9276958,MarkJin93,"2022-12-06 18:19:36",0.80149
9581201,"ChanUng Chris Jeong","2022-12-07 11:05:11",0.80149
9521046,YAOPENGYU,"2022-12-08 10:33:18",0.80149
9267955,"Kamil Luczkiewicz","2022-10-11 09:43:23",0.80126
9175751,"Christopher Seander","2022-10-11 12:04:04",0.80126
9284284,"Josue Huaman","2022-10-13 01:49:33",0.80126
8930205,"Kevin Gastelum","2022-10-13 05:21:21",0.80126
9304637,nosuke,"2022-10-17 14:15:42",0.80126
9228975,tom-jerr1,"2022-10-17 15:48:58",0.80126
9314358,"abdullahi hussein","2022-10-19 21:31:48",0.80126
9330315,"Ian Fit","2022-10-21 15:14:55",0.80126
9120028,"Sami Kamari","2022-10-22 22:36:30",0.80126
9292548,"CK Cheung","2022-10-25 08:37:54",0.80126
9295553,"DG #2","2022-10-26 12:02:51",0.80126
9346802,"Wanta Zulfikri","2022-10-25 19:55:42",0.80126
9285552,"Chong Eng Hock","2022-11-10 04:48:00",0.80126
9351376,"Dmitriy Zlobin","2022-10-29 21:12:26",0.80126
9397326,ZM,"2022-11-04 04:58:16",0.80126
8659735,"Raja Shekhar","2022-11-07 05:33:19",0.80126
9419037,Xiejingyanyan,"2022-11-09 03:02:03",0.80126
9379213,ShreedeepNair23,"2022-11-10 11:29:11",0.80126
9480896,"Oludare Israel","2022-11-18 06:26:21",0.80126
9481779,Prasaanthps007,"2022-11-19 06:04:57",0.80126
9487982,"German Gonzalez","2022-11-19 16:59:39",0.80126
9490796,"Yasin Sancaktutan","2022-11-20 08:25:27",0.80126
9462935,ZerryO,"2022-11-22 16:56:08",0.80126
9477300,zensquirrel,"2022-11-23 09:37:29",0.80126
9496236,"Anonymous ","2022-11-22 08:35:01",0.80126
9490339,i-main,"2022-11-24 04:02:37",0.80126
9356893,"Michele Soncini","2022-11-24 14:58:53",0.80126
9154036,"Salah Alratrout","2022-11-26 15:36:22",0.80126
